Date,Branch,Customer type,Gender,Product line,Unit price,Quantity,Payment,Rating
8/28/2024,Manhattan,Member,Female,Health & Beauty,16.26,3,Ewallet,7.9
8/29/2024,Brooklyn,Normal,Male,Food & Beverages,6.24,2,Cash,6.4
8/29/2024,Brooklyn,Normal,Male,Food & Beverages,7.67,2,Credit card,8.7
8/29/2024,Queens,Normal,Male,Food & Beverages,6.7,3,Cash,7.2
8/29/2024,Manhattan,Normal,Male,Food & Beverages,5.35,4,Ewallet,7.7
8/29/2024,Manhattan,Normal,Male,Food & Beverages,6.09,3,Ewallet,6.4
8/29/2024,Brooklyn,Normal,Female,Health & Beauty,16.03,4,Ewallet,5.7
8/29/2024,Brooklyn,Normal,Female,Food & Beverages,3.42,2,Ewallet,7.5
8/29/2024,Brooklyn,Normal,Female,Food & Beverages,6.33,2,Cash,7.6
8/29/2024,Queens,Member,Female,Food & Beverages,6.91,3,Cash,8.8
8/29/2024,Queens,Normal,Male,Food & Beverages,7.1,1,Ewallet,7.2
8/29/2024,Brooklyn,Normal,Female,Health & Beauty,25.95,3,Cash,8.2
8/30/2024,Brooklyn,Normal,Male,Food & Beverages,4.91,1,Credit card,9.3
8/30/2024,Manhattan,Normal,Male,Food & Beverages,5.94,2,Credit card,8.2
8/30/2024,Brooklyn,Member,Female,Food & Beverages,3.95,2,Cash,6.6
8/30/2024,Brooklyn,Normal,Male,Food & Beverages,6.83,4,Ewallet,7.7
8/30/2024,Queens,Member,Male,Food & Beverages,7.58,3,Cash,8.5
8/30/2024,Queens,Member,Female,Fashion & Accs,11.54,1,Credit card,7.3
8/30/2024,Brooklyn,Normal,Female,Health & Beauty,24.78,2,Credit card,6
8/30/2024,Queens,Normal,Male,Electronics,94.77,1,Ewallet,7.6
8/31/2024,Queens,Normal,Female,Home & Lifestyle,69.24,2,Ewallet,7.7
9/1/2024,Brooklyn,Member,Female,Home & Lifestyle,44.19,2,Ewallet,5.5
9/1/2024,Brooklyn,Member,Female,Sports & Travel,52.81,4,Credit card,9.5
9/1/2024,Brooklyn,Member,Female,Food & Beverages,9.66,1,Ewallet,8
9/1/2024,Manhattan,Member,Female,Food & Beverages,14.44,6,Cash,7.1
9/1/2024,Manhattan,Normal,Female,Health & Beauty,35.18,8,Credit card,4.1
9/1/2024,Manhattan,Normal,Female,Electronics,91.72,6,Credit card,4.1
9/1/2024,Brooklyn,Normal,Male,Fashion & Accs,24.7,4,Ewallet,3.4
9/1/2024,Manhattan,Member,Female,Health & Beauty,23.88,5,Ewallet,8.9
9/1/2024,Brooklyn,Normal,Male,Home & Lifestyle,47.34,8,Credit card,7.1
9/1/2024,Manhattan,Normal,Male,Electronics,95.97,1,Cash,7.8
9/1/2024,Brooklyn,Member,Female,Food & Beverages,13.87,10,Ewallet,3.1
9/1/2024,Manhattan,Normal,Female,Food & Beverages,10.36,3,Cash,9.6
9/1/2024,Manhattan,Normal,Female,Food & Beverages,7.57,10,Credit card,8.7
9/1/2024,Queens,Member,Female,Food & Beverages,2.61,2,Cash,4.4
9/1/2024,Queens,Member,Male,Food & Beverages,9.75,8,Credit card,4.2
9/1/2024,Queens,Normal,Male,Electronics,82.17,9,Ewallet,4.2
9/1/2024,Manhattan,Normal,Female,Fashion & Accs,14.07,5,Ewallet,5.1
9/1/2024,Manhattan,Normal,Male,Fashion & Accs,10.97,9,Credit card,6.6
9/1/2024,Queens,Normal,Male,Food & Beverages,8.35,2,Ewallet,5.9
9/1/2024,Queens,Member,Female,Sports & Travel,57.23,10,Ewallet,5
9/1/2024,Manhattan,Normal,Male,Food & Beverages,8.93,3,Cash,7.2
9/1/2024,Manhattan,Normal,Female,Health & Beauty,30.16,4,Ewallet,3.9
9/1/2024,Queens,Member,Female,Fashion & Accs,18.43,6,Credit card,5
9/2/2024,Brooklyn,Member,Male,Health & Beauty,15.53,9,Cash,5.5
9/2/2024,Brooklyn,Member,Male,Food & Beverages,13.77,6,Cash,6.1
9/2/2024,Queens,Normal,Male,Food & Beverages,11.4,10,Credit card,8.3
9/2/2024,Manhattan,Member,Female,Food & Beverages,3.26,7,Credit card,4.4
9/2/2024,Queens,Normal,Male,Health & Beauty,39.6,2,Cash,6.5
9/2/2024,Queens,Member,Male,Fashion & Accs,8.8,8,Cash,7
9/2/2024,Manhattan,Normal,Male,Food & Beverages,13.2,9,Cash,3.3
9/2/2024,Manhattan,Normal,Male,Home & Lifestyle,67.79,4,Cash,7.1
9/2/2024,Brooklyn,Normal,Female,Health & Beauty,19.12,1,Ewallet,4.2
9/2/2024,Queens,Member,Female,Food & Beverages,11.06,9,Ewallet,3.4
9/2/2024,Brooklyn,Normal,Male,Health & Beauty,29.48,9,Cash,9.5
9/2/2024,Brooklyn,Normal,Female,Food & Beverages,13.09,3,Cash,9.6
9/2/2024,Queens,Normal,Male,Health & Beauty,31.88,4,Credit card,8.5
9/2/2024,Manhattan,Normal,Male,Electronics,87.94,10,Credit card,5.1
9/2/2024,Brooklyn,Member,Female,Food & Beverages,7.15,5,Credit card,3.7
9/2/2024,Queens,Normal,Male,Electronics,98.92,2,Cash,7.7
9/2/2024,Brooklyn,Normal,Female,Food & Beverages,13.43,6,Cash,6
9/2/2024,Manhattan,Normal,Female,Health & Beauty,39.68,9,Cash,3.8
9/3/2024,Brooklyn,Normal,Male,Sports & Travel,54.03,2,Ewallet,6.4
9/3/2024,Brooklyn,Normal,Female,Fashion & Accs,19.35,4,Ewallet,3.2
9/3/2024,Manhattan,Normal,Female,Sports & Travel,75.38,2,Credit card,9.2
9/3/2024,Brooklyn,Normal,Female,Sports & Travel,69.11,5,Cash,4.8
9/3/2024,Queens,Member,Male,Health & Beauty,38.63,3,Credit card,7.5
9/3/2024,Manhattan,Normal,Male,Sports & Travel,51.25,6,Ewallet,5.1
9/3/2024,Queens,Member,Female,Fashion & Accs,9.99,2,Credit card,6.5
9/3/2024,Queens,Normal,Male,Home & Lifestyle,47.1,3,Ewallet,6.7
9/3/2024,Queens,Member,Male,Sports & Travel,77.73,7,Ewallet,4.3
9/3/2024,Queens,Member,Female,Sports & Travel,71.04,7,Ewallet,9.6
9/3/2024,Brooklyn,Member,Female,Sports & Travel,74.62,4,Cash,8.3
9/3/2024,Manhattan,Normal,Female,Home & Lifestyle,69.01,5,Credit card,9.4
9/3/2024,Queens,Normal,Female,Health & Beauty,17.88,5,Cash,9.1
9/3/2024,Brooklyn,Normal,Male,Electronics,86.55,6,Credit card,7.1
9/3/2024,Brooklyn,Member,Male,Electronics,93.43,1,Credit card,9.3
9/3/2024,Queens,Member,Male,Sports & Travel,52.1,6,Credit card,3.6
9/3/2024,Brooklyn,Normal,Female,Home & Lifestyle,60.01,6,Credit card,4.3
9/3/2024,Brooklyn,Normal,Female,Food & Beverages,6.93,3,Credit card,3.3
9/4/2024,Manhattan,Member,Male,Food & Beverages,4.73,10,Credit card,5.2
9/4/2024,Manhattan,Normal,Male,Food & Beverages,12.32,3,Ewallet,5.6
9/4/2024,Queens,Member,Female,Food & Beverages,14.38,4,Ewallet,4.8
9/4/2024,Brooklyn,Member,Male,Food & Beverages,14.79,10,Ewallet,8.6
9/4/2024,Manhattan,Normal,Male,Food & Beverages,6.99,7,Cash,5.4
9/4/2024,Brooklyn,Normal,Male,Home & Lifestyle,46.57,9,Credit card,4.9
9/4/2024,Queens,Normal,Male,Home & Lifestyle,64.04,9,Ewallet,6.7
9/4/2024,Queens,Normal,Female,Home & Lifestyle,61.58,9,Credit card,4
9/4/2024,Manhattan,Normal,Male,Electronics,89,5,Ewallet,8.5
9/4/2024,Brooklyn,Normal,Female,Sports & Travel,58.24,2,Ewallet,3.5
9/4/2024,Manhattan,Member,Male,Food & Beverages,5.01,3,Ewallet,9.7
9/4/2024,Manhattan,Normal,Female,Food & Beverages,4.69,7,Credit card,8.3
9/4/2024,Queens,Normal,Male,Fashion & Accs,20.31,7,Credit card,4.4
9/4/2024,Brooklyn,Normal,Female,Electronics,98.07,7,Credit card,3
9/4/2024,Queens,Normal,Male,Fashion & Accs,10.46,8,Cash,8.5
9/4/2024,Queens,Normal,Female,Food & Beverages,12.93,3,Ewallet,7.8
9/4/2024,Queens,Member,Male,Health & Beauty,25.72,8,Cash,8
9/4/2024,Brooklyn,Member,Female,Food & Beverages,11.9,7,Cash,8.2
9/4/2024,Manhattan,Normal,Male,Electronics,94.19,1,Ewallet,3.5
9/4/2024,Manhattan,Normal,Male,Food & Beverages,14.34,4,Ewallet,5.4
9/4/2024,Brooklyn,Normal,Female,Home & Lifestyle,56.92,4,Credit card,3.8
9/4/2024,Manhattan,Normal,Male,Food & Beverages,4.13,5,Cash,8.9
9/4/2024,Brooklyn,Member,Female,Food & Beverages,11.3,2,Credit card,7.2
9/5/2024,Brooklyn,Normal,Female,Sports & Travel,68.01,2,Ewallet,5.3
9/5/2024,Brooklyn,Normal,Female,Home & Lifestyle,42.07,6,Cash,3.4
9/5/2024,Manhattan,Normal,Female,Health & Beauty,30.89,8,Ewallet,5.1
9/5/2024,Queens,Normal,Female,Health & Beauty,37.99,8,Credit card,5.2
9/5/2024,Manhattan,Normal,Female,Sports & Travel,74.92,2,Cash,8
9/5/2024,Queens,Member,Female,Health & Beauty,27.36,6,Cash,7.3
9/5/2024,Queens,Member,Female,Food & Beverages,9.75,5,Credit card,9
9/5/2024,Brooklyn,Normal,Male,Health & Beauty,27.21,4,Ewallet,6.2
9/5/2024,Manhattan,Member,Male,Home & Lifestyle,46.65,4,Credit card,3.8
9/5/2024,Manhattan,Normal,Female,Home & Lifestyle,62.38,6,Credit card,7.9
9/5/2024,Brooklyn,Member,Male,Health & Beauty,19.81,2,Ewallet,8.2
9/5/2024,Queens,Member,Male,Electronics,89.18,10,Ewallet,6.8
9/5/2024,Brooklyn,Normal,Male,Health & Beauty,22.41,6,Cash,8.2
9/5/2024,Manhattan,Member,Female,Food & Beverages,2.71,5,Ewallet,6.4
9/5/2024,Queens,Member,Female,Food & Beverages,2.16,5,Credit card,6.6
9/5/2024,Brooklyn,Member,Male,Health & Beauty,36.54,2,Ewallet,5.9
9/5/2024,Brooklyn,Member,Male,Health & Beauty,35.28,5,Cash,3.2
9/5/2024,Manhattan,Normal,Female,Food & Beverages,12.28,4,Ewallet,3.7
9/5/2024,Queens,Normal,Female,Health & Beauty,39.75,5,Credit card,3.2
9/5/2024,Queens,Normal,Male,Food & Beverages,4.7,4,Cash,7.3
9/6/2024,Brooklyn,Member,Male,Food & Beverages,7.31,10,Credit card,5.1
9/6/2024,Brooklyn,Normal,Female,Food & Beverages,7.9,4,Ewallet,6.5
9/6/2024,Manhattan,Normal,Male,Fashion & Accs,15.89,3,Ewallet,9.2
9/6/2024,Brooklyn,Normal,Male,Sports & Travel,67.85,10,Ewallet,4.7
9/6/2024,Manhattan,Normal,Female,Health & Beauty,38.57,9,Credit card,5.8
9/6/2024,Manhattan,Normal,Female,Health & Beauty,30.09,1,Cash,8.1
9/6/2024,Queens,Normal,Male,Electronics,92.74,5,Credit card,4.6
9/6/2024,Brooklyn,Normal,Female,Fashion & Accs,8.63,10,Credit card,3.5
9/6/2024,Queens,Member,Female,Sports & Travel,60,2,Ewallet,5
9/6/2024,Queens,Normal,Female,Food & Beverages,7.21,9,Cash,4.1
9/6/2024,Brooklyn,Normal,Male,Food & Beverages,7.25,9,Ewallet,9.3
9/6/2024,Queens,Normal,Female,Food & Beverages,4.44,6,Credit card,8.5
9/6/2024,Manhattan,Member,Male,Health & Beauty,28.73,5,Credit card,7.3
9/7/2024,Brooklyn,Normal,Male,Home & Lifestyle,49.32,1,Credit card,8.9
9/7/2024,Queens,Normal,Male,Food & Beverages,3.53,3,Credit card,8.5
9/7/2024,Manhattan,Normal,Female,Fashion & Accs,14.65,8,Cash,4.3
9/7/2024,Manhattan,Normal,Male,Home & Lifestyle,48.29,7,Credit card,9.1
9/7/2024,Brooklyn,Member,Male,Fashion & Accs,10.97,10,Credit card,6.7
9/7/2024,Queens,Normal,Female,Home & Lifestyle,50.35,9,Ewallet,8.5
9/7/2024,Queens,Normal,Male,Health & Beauty,20.97,7,Cash,9.1
9/7/2024,Brooklyn,Normal,Female,Fashion & Accs,21.23,7,Ewallet,5.2
9/7/2024,Manhattan,Normal,Male,Fashion & Accs,5.74,9,Ewallet,3.7
9/7/2024,Brooklyn,Member,Female,Food & Beverages,13.84,1,Ewallet,4.5
9/7/2024,Manhattan,Member,Male,Health & Beauty,34.54,5,Credit card,5.9
9/7/2024,Manhattan,Normal,Female,Home & Lifestyle,65.78,7,Ewallet,8.6
9/7/2024,Queens,Normal,Female,Home & Lifestyle,41.08,2,Cash,8.9
9/8/2024,Brooklyn,Normal,Male,Home & Lifestyle,53.02,2,Ewallet,3
9/8/2024,Brooklyn,Normal,Male,Fashion & Accs,23.07,1,Credit card,6.5
9/8/2024,Manhattan,Member,Female,Food & Beverages,8.91,10,Ewallet,5.8
9/8/2024,Brooklyn,Normal,Female,Food & Beverages,5.13,10,Cash,4.5
9/8/2024,Brooklyn,Normal,Female,Health & Beauty,37.47,8,Ewallet,3.8
9/8/2024,Brooklyn,Normal,Female,Home & Lifestyle,69.63,5,Credit card,5.3
9/8/2024,Brooklyn,Member,Female,Health & Beauty,24.62,8,Cash,9.4
9/8/2024,Manhattan,Normal,Female,Health & Beauty,22.38,7,Cash,5.2
9/8/2024,Queens,Normal,Male,Home & Lifestyle,62.36,5,Ewallet,6.5
9/8/2024,Queens,Normal,Male,Food & Beverages,10.07,3,Credit card,7.8
9/8/2024,Manhattan,Normal,Female,Electronics,80.63,6,Ewallet,5.5
9/8/2024,Brooklyn,Member,Female,Food & Beverages,3.72,9,Ewallet,9.6
9/8/2024,Manhattan,Normal,Female,Health & Beauty,21.42,8,Ewallet,9.5
9/9/2024,Queens,Normal,Male,Food & Beverages,2.98,4,Ewallet,4.7
9/9/2024,Queens,Member,Female,Fashion & Accs,12.89,5,Credit card,6.4
9/9/2024,Queens,Normal,Female,Health & Beauty,35.56,6,Cash,5
9/9/2024,Brooklyn,Normal,Female,Food & Beverages,4.88,2,Credit card,4.9
9/9/2024,Queens,Member,Female,Health & Beauty,16.13,1,Credit card,3.3
9/9/2024,Brooklyn,Member,Male,Health & Beauty,24.28,9,Credit card,7.1
9/9/2024,Brooklyn,Normal,Female,Fashion & Accs,21.67,10,Credit card,6.4
9/9/2024,Brooklyn,Member,Female,Electronics,88.43,4,Ewallet,3.4
9/9/2024,Queens,Member,Female,Food & Beverages,5.59,2,Ewallet,4.9
9/9/2024,Brooklyn,Normal,Male,Sports & Travel,67.91,1,Cash,9.2
9/9/2024,Queens,Member,Male,Food & Beverages,11.95,4,Credit card,4.6
9/9/2024,Brooklyn,Normal,Male,Sports & Travel,67.88,5,Ewallet,4
9/9/2024,Brooklyn,Normal,Female,Food & Beverages,3.43,1,Cash,6.3
9/9/2024,Queens,Member,Female,Health & Beauty,21.63,3,Ewallet,9.7
9/9/2024,Queens,Normal,Female,Health & Beauty,24.05,10,Cash,4.6
9/9/2024,Queens,Normal,Male,Health & Beauty,37.72,9,Credit card,7.6
9/9/2024,Brooklyn,Normal,Female,Home & Lifestyle,52.79,2,Credit card,8.2
9/10/2024,Brooklyn,Member,Male,Electronics,82.81,3,Cash,4.6
9/10/2024,Manhattan,Member,Female,Home & Lifestyle,57.92,5,Credit card,8
9/10/2024,Brooklyn,Normal,Male,Home & Lifestyle,59.53,9,Ewallet,5.5
9/10/2024,Manhattan,Normal,Male,Food & Beverages,12.76,7,Credit card,7.3
9/10/2024,Manhattan,Member,Female,Food & Beverages,3.98,8,Cash,7.3
9/10/2024,Brooklyn,Normal,Male,Sports & Travel,61.18,3,Credit card,6.6
9/10/2024,Manhattan,Normal,Female,Home & Lifestyle,52.32,7,Ewallet,3.6
9/10/2024,Queens,Member,Female,Fashion & Accs,16.56,4,Cash,8.7
9/10/2024,Queens,Normal,Female,Health & Beauty,24.19,5,Credit card,5.2
9/10/2024,Queens,Normal,Male,Sports & Travel,69.73,5,Cash,4.3
9/10/2024,Queens,Member,Female,Food & Beverages,4.36,3,Credit card,3.3
9/10/2024,Brooklyn,Member,Male,Health & Beauty,28.26,7,Credit card,7
9/11/2024,Manhattan,Normal,Female,Food & Beverages,9.38,2,Ewallet,7.6
9/11/2024,Queens,Normal,Male,Food & Beverages,5.54,7,Credit card,3.1
9/11/2024,Brooklyn,Member,Male,Health & Beauty,17.77,10,Credit card,6.5
9/11/2024,Brooklyn,Normal,Female,Home & Lifestyle,41.64,4,Credit card,4.5
9/11/2024,Brooklyn,Member,Female,Food & Beverages,3.56,8,Ewallet,7.4
9/11/2024,Manhattan,Normal,Male,Food & Beverages,12.83,6,Cash,4.2
9/11/2024,Brooklyn,Normal,Male,Sports & Travel,52.34,6,Credit card,7.7
9/11/2024,Queens,Member,Female,Home & Lifestyle,52.15,6,Cash,5.6
9/11/2024,Manhattan,Member,Female,Electronics,96,4,Credit card,9.4
9/11/2024,Brooklyn,Normal,Female,Health & Beauty,20.54,3,Cash,3.9
9/11/2024,Manhattan,Normal,Male,Home & Lifestyle,50.48,3,Cash,5.3
9/11/2024,Brooklyn,Normal,Male,Food & Beverages,10.52,3,Ewallet,3.8
9/11/2024,Manhattan,Normal,Female,Home & Lifestyle,66.46,10,Credit card,9.3
9/11/2024,Brooklyn,Member,Female,Electronics,88.38,5,Ewallet,9
9/11/2024,Manhattan,Member,Male,Home & Lifestyle,53.56,1,Credit card,4.8
9/11/2024,Manhattan,Normal,Male,Food & Beverages,8.59,8,Credit card,7.5
9/11/2024,Queens,Normal,Male,Electronics,95.35,4,Credit card,8.6
9/12/2024,Brooklyn,Normal,Male,Health & Beauty,35.27,6,Ewallet,6.8
9/12/2024,Manhattan,Member,Male,Food & Beverages,7.69,8,Credit card,6.6
9/12/2024,Manhattan,Member,Female,Home & Lifestyle,63.23,10,Cash,4.6
9/12/2024,Manhattan,Member,Female,Home & Lifestyle,60.35,5,Cash,3.6
9/12/2024,Queens,Member,Male,Sports & Travel,67.48,3,Ewallet,9.1
9/12/2024,Manhattan,Member,Female,Food & Beverages,11.21,2,Credit card,9.1
9/12/2024,Queens,Normal,Male,Health & Beauty,35.72,9,Cash,7.3
9/12/2024,Manhattan,Member,Male,Home & Lifestyle,45.41,4,Credit card,5.3
9/12/2024,Brooklyn,Member,Male,Fashion & Accs,10.92,2,Credit card,5.4
9/12/2024,Queens,Normal,Male,Health & Beauty,36.91,10,Cash,7.9
9/12/2024,Brooklyn,Normal,Male,Health & Beauty,16.09,6,Ewallet,9.1
9/12/2024,Manhattan,Normal,Female,Food & Beverages,12.19,4,Credit card,9
9/12/2024,Queens,Normal,Female,Food & Beverages,4.52,10,Ewallet,8.3
9/12/2024,Brooklyn,Normal,Female,Health & Beauty,25.47,3,Ewallet,7.4
9/12/2024,Brooklyn,Member,Female,Sports & Travel,64.42,6,Credit card,3.6
9/12/2024,Queens,Member,Male,Food & Beverages,11.92,5,Credit card,4.1
9/12/2024,Queens,Normal,Male,Health & Beauty,20.55,8,Ewallet,9.1
9/13/2024,Manhattan,Normal,Female,Electronics,84.47,2,Credit card,7.1
9/13/2024,Queens,Normal,Female,Food & Beverages,3.79,5,Ewallet,3.1
9/13/2024,Queens,Normal,Female,Health & Beauty,15.13,2,Cash,3.7
9/13/2024,Brooklyn,Member,Female,Food & Beverages,5.75,5,Cash,7.5
9/13/2024,Manhattan,Member,Female,Food & Beverages,12.88,8,Credit card,3
9/13/2024,Manhattan,Normal,Male,Food & Beverages,5.79,1,Credit card,4.1
9/13/2024,Manhattan,Normal,Male,Food & Beverages,6.69,9,Credit card,6.7
9/13/2024,Manhattan,Member,Male,Fashion & Accs,14.4,7,Ewallet,7.7
9/13/2024,Brooklyn,Member,Male,Food & Beverages,11.53,2,Ewallet,7.4
9/13/2024,Manhattan,Member,Male,Fashion & Accs,11.77,3,Ewallet,4.5
9/13/2024,Queens,Normal,Female,Home & Lifestyle,64.34,2,Ewallet,7.8
9/13/2024,Brooklyn,Member,Male,Electronics,83.78,1,Credit card,4.6
9/13/2024,Manhattan,Member,Female,Food & Beverages,11.79,4,Cash,5.2
9/14/2024,Brooklyn,Member,Female,Sports & Travel,73.98,7,Ewallet,8.1
9/14/2024,Queens,Member,Female,Fashion & Accs,8.74,8,Credit card,7.4
9/14/2024,Brooklyn,Normal,Male,Fashion & Accs,6.58,10,Ewallet,8.8
9/14/2024,Brooklyn,Member,Male,Food & Beverages,10.59,5,Credit card,7.5
9/14/2024,Brooklyn,Member,Female,Fashion & Accs,5.85,6,Credit card,6.9
9/14/2024,Manhattan,Member,Male,Health & Beauty,30.94,6,Credit card,3.6
9/14/2024,Brooklyn,Member,Male,Fashion & Accs,17.15,8,Cash,5.5
9/14/2024,Queens,Member,Female,Food & Beverages,14.34,1,Credit card,4.8
9/14/2024,Queens,Normal,Female,Home & Lifestyle,42.31,3,Credit card,4.7
9/15/2024,Manhattan,Normal,Male,Health & Beauty,15.65,3,Credit card,9.6
9/15/2024,Manhattan,Normal,Female,Health & Beauty,32.6,4,Ewallet,5.7
9/15/2024,Queens,Member,Female,Food & Beverages,3.76,2,Credit card,9.1
9/15/2024,Manhattan,Normal,Male,Sports & Travel,79.03,6,Ewallet,7.3
9/15/2024,Manhattan,Normal,Female,Fashion & Accs,22.03,3,Ewallet,8.4
9/15/2024,Brooklyn,Normal,Male,Health & Beauty,20.92,8,Cash,6.4
9/15/2024,Manhattan,Normal,Male,Home & Lifestyle,42.59,5,Credit card,6.9
9/15/2024,Manhattan,Normal,Female,Fashion & Accs,21.47,2,Cash,6.3
9/15/2024,Brooklyn,Normal,Female,Food & Beverages,6.48,9,Credit card,4.3
9/15/2024,Queens,Normal,Female,Food & Beverages,13.29,2,Credit card,7.9
9/15/2024,Brooklyn,Member,Male,Food & Beverages,14.23,5,Ewallet,4.9
9/15/2024,Manhattan,Member,Female,Food & Beverages,5.94,9,Cash,3.2
9/15/2024,Manhattan,Member,Male,Home & Lifestyle,58.73,10,Credit card,7.4
9/16/2024,Brooklyn,Member,Male,Electronics,97.97,10,Cash,4.2
9/16/2024,Manhattan,Normal,Male,Food & Beverages,10.15,5,Credit card,9.4
9/16/2024,Brooklyn,Member,Female,Food & Beverages,2.95,1,Cash,9.5
9/16/2024,Manhattan,Normal,Female,Health & Beauty,22.81,6,Ewallet,9.2
9/16/2024,Queens,Normal,Male,Sports & Travel,65.45,2,Credit card,5.5
9/16/2024,Brooklyn,Member,Male,Health & Beauty,16.27,7,Ewallet,3.1
9/16/2024,Queens,Normal,Male,Health & Beauty,38.34,6,Cash,9.3
9/16/2024,Queens,Normal,Female,Food & Beverages,6.01,1,Cash,5.9
9/16/2024,Manhattan,Member,Male,Health & Beauty,23.82,1,Cash,9.6
9/16/2024,Queens,Member,Female,Home & Lifestyle,40.25,2,Credit card,9.6
9/16/2024,Queens,Member,Female,Sports & Travel,62.02,10,Credit card,8.8
9/16/2024,Brooklyn,Normal,Female,Health & Beauty,34.11,5,Ewallet,5
9/17/2024,Manhattan,Normal,Male,Home & Lifestyle,51.82,6,Credit card,5.6
9/17/2024,Brooklyn,Normal,Female,Health & Beauty,16.13,3,Ewallet,8.8
9/17/2024,Manhattan,Normal,Male,Sports & Travel,65.47,6,Ewallet,5.2
9/17/2024,Manhattan,Normal,Female,Food & Beverages,8.6,9,Credit card,4.2
9/17/2024,Brooklyn,Member,Male,Fashion & Accs,18.48,7,Credit card,6.8
9/17/2024,Queens,Normal,Male,Fashion & Accs,10.31,10,Credit card,9.4
9/17/2024,Manhattan,Normal,Male,Fashion & Accs,19.42,7,Cash,7.7
9/17/2024,Brooklyn,Member,Male,Home & Lifestyle,53.23,7,Cash,6.9
9/17/2024,Manhattan,Normal,Female,Home & Lifestyle,62.08,1,Ewallet,3.7
9/17/2024,Manhattan,Normal,Female,Health & Beauty,22.84,3,Credit card,7.2
9/17/2024,Manhattan,Normal,Female,Health & Beauty,19.81,4,Cash,9.7
9/17/2024,Queens,Normal,Female,Food & Beverages,11.16,8,Credit card,4
9/17/2024,Queens,Member,Female,Food & Beverages,9.46,9,Credit card,6.5
9/17/2024,Queens,Member,Male,Electronics,85.45,2,Credit card,9
9/17/2024,Brooklyn,Member,Female,Health & Beauty,35.7,5,Ewallet,8
9/18/2024,Brooklyn,Member,Male,Home & Lifestyle,60.1,9,Cash,7.7
9/18/2024,Brooklyn,Normal,Female,Food & Beverages,3.31,3,Cash,7.8
9/18/2024,Queens,Normal,Female,Home & Lifestyle,66.42,8,Credit card,5.4
9/18/2024,Queens,Member,Female,Food & Beverages,2.77,2,Ewallet,5
9/18/2024,Queens,Normal,Male,Food & Beverages,4.28,3,Ewallet,8.5
9/18/2024,Queens,Member,Female,Food & Beverages,11.74,5,Ewallet,8.5
9/18/2024,Manhattan,Normal,Male,Food & Beverages,6.36,8,Ewallet,8.9
9/18/2024,Manhattan,Normal,Male,Health & Beauty,26.7,4,Ewallet,9.2
9/18/2024,Queens,Normal,Female,Food & Beverages,2.18,6,Ewallet,6.5
9/18/2024,Queens,Normal,Male,Home & Lifestyle,59.16,7,Ewallet,6.4
9/18/2024,Brooklyn,Member,Male,Health & Beauty,18.52,6,Ewallet,8.4
9/18/2024,Manhattan,Normal,Female,Food & Beverages,14.4,5,Credit card,7.4
9/19/2024,Brooklyn,Normal,Female,Home & Lifestyle,41.86,2,Credit card,7.8
9/19/2024,Queens,Normal,Female,Food & Beverages,10.3,5,Credit card,8.4
9/19/2024,Queens,Member,Female,Food & Beverages,11.72,10,Credit card,9.1
9/19/2024,Queens,Normal,Male,Fashion & Accs,18.61,10,Ewallet,5.3
9/19/2024,Manhattan,Member,Female,Food & Beverages,9.33,1,Ewallet,5.6
9/19/2024,Brooklyn,Member,Male,Electronics,96.19,8,Cash,3.6
9/19/2024,Manhattan,Normal,Male,Food & Beverages,7.79,1,Credit card,6.9
9/19/2024,Manhattan,Normal,Male,Health & Beauty,31.82,5,Ewallet,3.2
9/19/2024,Queens,Normal,Male,Health & Beauty,16.13,6,Ewallet,6.2
9/19/2024,Brooklyn,Normal,Male,Health & Beauty,26.8,5,Credit card,6.7
9/20/2024,Queens,Member,Female,Fashion & Accs,22.83,8,Ewallet,4.9
9/20/2024,Manhattan,Normal,Male,Electronics,86.59,3,Ewallet,7
9/20/2024,Brooklyn,Normal,Male,Health & Beauty,33.9,5,Credit card,3.2
9/20/2024,Manhattan,Normal,Female,Fashion & Accs,9.95,6,Cash,3.3
9/20/2024,Queens,Member,Male,Food & Beverages,10.58,10,Ewallet,8.6
9/20/2024,Brooklyn,Member,Male,Sports & Travel,67.82,8,Credit card,5.4
9/20/2024,Brooklyn,Normal,Male,Fashion & Accs,9.69,4,Ewallet,3.9
9/20/2024,Brooklyn,Member,Female,Fashion & Accs,23.33,10,Credit card,6.6
9/20/2024,Queens,Member,Female,Home & Lifestyle,66.29,9,Cash,8.2
9/20/2024,Brooklyn,Normal,Male,Food & Beverages,7.55,8,Cash,4.5
9/20/2024,Manhattan,Normal,Female,Food & Beverages,6.14,7,Credit card,7.2
9/21/2024,Brooklyn,Member,Female,Food & Beverages,4.93,3,Ewallet,3.6
9/21/2024,Manhattan,Normal,Female,Electronics,82.54,4,Cash,3.4
9/21/2024,Brooklyn,Normal,Female,Food & Beverages,3.2,4,Cash,6.6
9/21/2024,Manhattan,Normal,Male,Health & Beauty,19.7,10,Ewallet,6.7
9/21/2024,Manhattan,Member,Female,Home & Lifestyle,67.27,4,Ewallet,7.3
9/21/2024,Brooklyn,Normal,Female,Electronics,93.18,4,Credit card,7.9
9/21/2024,Brooklyn,Member,Female,Food & Beverages,8.94,6,Credit card,9.6
9/21/2024,Queens,Member,Female,Health & Beauty,39.53,8,Ewallet,6.5
